1	14051.0	9055.0	0	
2	14972.0	19143.0	1	
3	18687.0	16638.0	2	
4	4906.0	18529.0	2	
5	10923.0	28830.0	0	
6	14610.0	19479.0	2	
7	4645.0	18540.0	3	
8	13312.0	18813.0	0	
9	5010.0	13722.0	0	
10	4957.0	22882.0	2	
11	11421.0	19033.0	3	
12	10717.0	18211.0	0	
13	7337.0	12506.0	0	
14	15454.0	13181.0	4	
15	19647.0	16426.0	0	
16	12757.0	8995.0	4	
17	5877.0	19607.0	3	
18	15349.0	18864.0	0	
19	14874.0	29331.0	2	
20	13389.0	13536.0	4	
21	14590.0	15352.0	0	
22	9142.0	21658.0	4	
23	5241.0	15822.0	0	
24	10825.0	21824.0	2	
25	13950.0	26677.0	1	
26	6818.0	21586.0	3	
27	4470.0	17611.0	3	
28	13119.0	25483.0	4	
29	20492.0	20072.0	0	
30	15532.0	13987.0	1	
31	11102.0	17541.0	2	
32	12612.0	14474.0	2	
33	13622.0	13953.0	1	
34	16964.0	25020.0	1	
35	20421.0	23099.0	1	
36	12528.0	14743.0	0	
37	19645.0	12515.0	4	
38	9842.0	19614.0	2	
39	16410.0	12805.0	2	
40	8658.0	13646.0	3	
41	14989.0	22150.0	0	
42	3384.0	12008.0	3	
43	13689.0	19497.0	0	
44	8300.0	8964.0	4	
45	15548.0	8445.0	2	
46	14094.0	21733.0	2	
47	16250.0	12244.0	1	
48	11710.0	14116.0	3	
49	9622.0	7164.0	0	
50	14836.0	16346.0	3	
51	15599.0	22540.0	1	
52	11405.0	16180.0	3	
53	10233.0	4863.0	1	
54	16194.0	21723.0	2	
55	7601.0	23530.0	4	
56	20424.0	9639.0	0	
57	14000.0	28555.0	0	
58	11558.0	18324.0	4	
59	11147.0	28595.0	2	
60	14736.0	8895.0	3	
61	2640.0	18288.0	4	
62	3814.0	18354.0	1	
63	11786.0	19726.0	2	
64	12854.0	10940.0	4	
65	10078.0	7970.0	4	
66	8826.0	18454.0	0	
67	15372.0	19670.0	2	
68	8865.0	18227.0	0	
69	8861.0	23235.0	3	
70	3690.0	19419.0	1	
71	14642.0	13456.0	2	
72	11505.0	11079.0	2	
73	15339.0	8698.0	3	
74	10554.0	16113.0	1	
75	13673.0	8261.0	3	
76	14238.0	15781.0	0	
77	13283.0	27886.0	0	
78	8696.0	13196.0	3	
79	11575.0	27902.0	1	
80	15902.0	14968.0	0	
81	10921.0	26273.0	3	
82	15497.0	29277.0	4	
83	2685.0	17009.0	1	
84	16270.0	8533.0	1	
85	12298.0	27041.0	3	
86	10172.0	10028.0	3	
87	13089.0	30082.0	0	
88	16155.0	22769.0	0	
89	11310.0	15604.0	2	
90	11735.0	28084.0	1	
91	14501.0	28012.0	3	
92	8596.0	13777.0	3	
93	13402.0	28542.0	2	
94	12203.0	12993.0	4	
95	12492.0	19861.0	2	
96	19053.0	9218.0	0	
97	14541.0	8062.0	3	
98	9903.0	21111.0	2	
99	15887.0	28988.0	0	
100	16227.0	25735.0	1	
101	12919.0	26463.0	3	
102	9989.0	12493.0	3	
103	5111.0	21985.0	4	
104	10447.0	18930.0	2	
105	18878.0	17644.0	4	
106	15133.0	16462.0	0	
107	14455.0	15334.0	0	
108	8914.0	10255.0	1	
109	17579.0	11229.0	2	
110	11942.0	18464.0	1	
111	10777.0	17844.0	4	
112	9841.0	14621.0	0	
113	10217.0	12521.0	1	
114	15593.0	23581.0	3	
115	9723.0	15511.0	3	
116	9090.0	19160.0	4	
117	11091.0	6163.0	0	
118	11923.0	17097.0	1	
119	10621.0	5896.0	4	
120	12960.0	5773.0	3	
121	12799.0	12288.0	3	
122	6386.0	14601.0	0	
123	7637.0	14770.0	4	
124	18740.0	10204.0	2	
125	11773.0	17015.0	4	
126	10594.0	4925.0	0	
127	7987.0	19924.0	0	
128	7600.0	23682.0	3	
129	16408.0	21795.0	0	
130	18199.0	17587.0	0	
131	6279.0	22440.0	1	
132	10833.0	11545.0	2	
133	10833.0	19382.0	2	
134	8327.0	15253.0	3	
135	14589.0	28826.0	1	
136	3997.0	21336.0	3	
137	12915.0	12308.0	4	
138	5876.0	19578.0	0	
139	12734.0	18479.0	0	
140	6043.0	17288.0	4	
141	10503.0	19711.0	1	
142	18339.0	18326.0	3	
143	5314.0	19144.0	1	
144	9437.0	15561.0	1	
145	10386.0	13959.0	2	
146	10944.0	16043.0	0	
147	6281.0	15752.0	2	
148	13389.0	13536.0	0	
149	6072.0	19081.0	2	
150	5006.0	17794.0	0	
151	6074.0	17004.0	4	
152	9280.0	9861.0	1	
153	8467.0	8772.0	2	
154	9231.0	15689.0	1	
155	16456.0	28325.0	3	
156	12369.0	21160.0	0	
157	16429.0	12921.0	2	
158	14760.0	7971.0	4	
159	13499.0	14801.0	4	
160	19647.0	16426.0	2	
161	10951.0	18480.0	0	
162	12792.0	13779.0	0	
163	7519.0	11546.0	3	
164	7977.0	11979.0	4	
165	4986.0	20042.0	1	
166	10973.0	6225.0	3	
167	9710.0	21353.0	2	
168	8561.0	12548.0	2	
169	3815.0	16650.0	3	
170	8102.0	18293.0	3	
171	16594.0	12869.0	2	
172	13262.0	21546.0	3	
173	14445.0	19289.0	1	
174	14170.0	18099.0	0	
175	12402.0	10975.0	2	
176	7813.0	17106.0	2	
177	8392.0	18452.0	1	
178	16562.0	18505.0	2	
179	7813.0	17106.0	1	
180	10594.0	17734.0	1	
181	5946.0	13520.0	4	
182	3580.0	19424.0	0	
183	11933.0	7808.0	1	
184	12350.0	15144.0	3	
185	7304.0	21283.0	4	
186	15406.0	13523.0	2	
187	18167.0	28501.0	1	
188	20042.0	16127.0	4	
189	10794.0	16795.0	0	
190	15361.0	22115.0	1	
191	7812.0	14589.0	1	
192	15245.0	26210.0	0	
193	6522.0	19508.0	0	
194	14776.0	21624.0	0	
195	15692.0	11591.0	2	
196	16142.0	9344.0	4	
197	12061.0	16380.0	3	
198	11553.0	29853.0	2	
199	9286.0	19713.0	3	
200	15586.0	17057.0	2	
201	14510.0	28588.0	4	
202	7474.0	18015.0	1	
203	13581.0	20085.0	2	
204	8777.0	23791.0	2	
205	15119.0	19549.0	3	
206	12336.0	27035.0	0	
207	6584.0	17773.0	2	
208	10607.0	11911.0	1	
209	15321.0	23144.0	3	
210	10968.0	11755.0	1	
211	15721.0	15605.0	3	
212	11104.0	16707.0	4	
213	11645.0	19369.0	1	
214	12371.0	16226.0	2	
215	12494.0	27088.0	1	
216	15072.0	6344.0	4	
217	14532.0	8378.0	1	
218	17992.0	7925.0	2	
219	12371.0	21017.0	1	
220	14648.0	13190.0	4	
221	17768.0	11607.0	3	
222	8561.0	12548.0	2	
223	12683.0	14864.0	1	
224	15593.0	23581.0	2	
225	10449.0	5102.0	4	
226	10260.0	15002.0	3	
227	9010.0	19178.0	3	
228	8605.0	22797.0	4	
229	10879.0	11591.0	3	
230	10796.0	13966.0	1	
231	5303.0	19171.0	0	
232	413.0	22839.0	0	
233	13062.0	6741.0	1	
234	14454.0	20335.0	3	
235	8878.0	11576.0	2	
236	11657.0	16054.0	2	
237	20001.0	16732.0	2	
238	9407.0	15695.0	1	
239	12533.0	15101.0	3	
240	16892.0	22350.0	4	
241	15915.0	8343.0	3	
242	10835.0	19662.0	4	
243	10933.0	18028.0	0	
244	12731.0	18383.0	0	
245	11892.0	27102.0	2	
246	9710.0	21353.0	3	
247	5477.0	13530.0	2	
248	8370.0	14998.0	1	
249	12350.0	15144.0	4	
250	12743.0	13915.0	2	
251	5920.0	20141.0	2	
252	12768.0	10967.0	2	
253	13316.0	30554.0	0	
254	10078.0	10536.0	3	
255	11575.0	26673.0	0	
256	7508.0	21265.0	0	
257	9547.0	13285.0	2	
258	14294.0	6110.0	3	
259	20217.0	24735.0	2	
260	16330.0	13329.0	0	
261	9955.0	18633.0	4	
262	13104.0	18432.0	2	
263	3610.0	20114.0	4	
264	8947.0	10209.0	1	
265	4645.0	18540.0	3	
266	17193.0	18653.0	0	
267	10582.0	22244.0	0	
268	13119.0	9589.0	1	
269	10210.0	14567.0	1	
270	16066.0	10313.0	1	
271	11384.0	20341.0	0	
272	4595.0	10578.0	4	
273	7207.0	20606.0	4	
274	8404.0	24005.0	0	
275	8963.0	18717.0	0	
276	10966.0	23917.0	3	
277	10544.0	13292.0	1	
278	15114.0	17898.0	2	
279	7671.0	22793.0	0	
280	11136.0	16722.0	2	
281	9463.0	11616.0	0	
282	10954.0	6921.0	4	
283	9563.0	20187.0	3	
284	16270.0	13918.0	4	
285	11128.0	26996.0	3	
286	2852.0	19073.0	2	
287	5789.0	19600.0	0	
288	6506.0	17925.0	1	
289	10901.0	28682.0	2	
290	16172.0	21900.0	4	
291	9724.0	21092.0	4	
292	16073.0	14892.0	2	
293	19053.0	9218.0	1	
294	21382.0	10562.0	3	
295	15898.0	22964.0	3	
296	11115.0	17799.0	1	
297	7827.0	20688.0	2	
298	5897.0	21875.0	4	
299	14123.0	25333.0	0	
300	13668.0	9266.0	3	
301	4634.0	17805.0	0	
302	11089.0	26266.0	2	
303	17390.0	12136.0	3	
304	13476.0	29012.0	2	
305	16558.0	11752.0	4	
306	21856.0	17366.0	2	
307	14949.0	13878.0	4	
308	8792.0	23446.0	3	
309	9007.0	15985.0	1	
310	9549.0	21771.0	1	
311	11042.0	27477.0	4	
312	13594.0	15930.0	4	
313	13911.0	26822.0	4	
314	12054.0	19531.0	3	
315	3923.0	18646.0	0	
316	16156.0	8771.0	4	
317	9478.0	12916.0	1	
318	5405.0	15132.0	0	
319	7460.0	19762.0	0	
320	10752.0	28832.0	4	
321	14922.0	9133.0	4	
322	14036.0	21868.0	4	
323	6097.0	13777.0	0	
324	13312.0	28579.0	1	
325	14698.0	26760.0	3	
326	13749.0	16113.0	3	
327	20405.0	9591.0	1	
328	9701.0	8237.0	3	
329	16345.0	10213.0	1	
330	4120.0	18424.0	1	
331	14001.0	28523.0	4	
332	14888.0	18909.0	3	
333	19463.0	10750.0	1	
334	7208.0	21219.0	3	
335	3687.0	17583.0	0	
336	11177.0	14972.0	4	
337	12204.0	9006.0	3	
338	21382.0	10562.0	2	
339	11057.0	17825.0	0	
340	12140.0	17796.0	0	
341	13774.0	20077.0	1	
342	3699.0	19564.0	1	
343	16325.0	20825.0	2	
344	21518.0	10455.0	4	
345	11104.0	16707.0	4	
346	6904.0	17788.0	1	
347	11933.0	8147.0	3	
348	4858.0	10406.0	3	
349	12419.0	19846.0	3	
350	8642.0	8525.0	3	
351	11302.0	15368.0	2	
352	7994.0	12479.0	4	
353	18906.0	24628.0	0	
354	10914.0	6778.0	4	
355	17368.0	22896.0	0	
356	9193.0	17113.0	1	
357	8992.0	18083.0	0	
358	11914.0	26725.0	4	
359	2525.0	19201.0	4	
360	4365.0	19457.0	4	
361	12934.0	5763.0	4	
362	6155.0	15151.0	3	
363	10746.0	28041.0	2	
364	9547.0	13285.0	0	
365	9744.0	19640.0	0	
366	8440.0	7118.0	0	
367	14869.0	20483.0	2	
368	15865.0	29026.0	1	
369	5946.0	13520.0	1	
370	10277.0	12973.0	2	
371	11196.0	15913.0	3	
372	15644.0	8383.0	0	
373	11938.0	18816.0	3	
374	5561.0	18114.0	1	
375	6871.0	20975.0	1	
376	19244.0	12879.0	2	
377	10278.0	5386.0	0	
378	3751.0	22341.0	3	
379	11619.0	16152.0	4	
380	9863.0	17875.0	4	
381	10382.0	11859.0	2	
382	10331.0	17089.0	3	
383	10842.0	19838.0	2	
384	10139.0	11868.0	0	
385	16240.0	13719.0	0	
386	11945.0	21525.0	2	
387	4692.0	10676.0	1	
388	15672.0	20510.0	0	
389	14463.0	25582.0	1	
390	15535.0	16938.0	1	
391	10577.0	4322.0	1	
392	10034.0	9353.0	1	
393	8994.0	19037.0	0	
394	9748.0	7199.0	0	
395	13770.0	8629.0	2	
396	11433.0	6241.0	1	
397	12768.0	23908.0	2	
398	18950.0	18236.0	4	
399	10210.0	6879.0	0	
400	13241.0	18684.0	0	
401	12312.0	27798.0	1	
402	11536.0	8482.0	4	
403	11168.0	27028.0	3	
404	15361.0	15394.0	0	
405	18932.0	9428.0	4	
406	10149.0	14130.0	3	
407	18716.0	23628.0	2	
408	18066.0	25599.0	4	
409	12669.0	30398.0	4	
410	15382.0	21382.0	0	
411	15096.0	23292.0	4	
412	12731.0	18383.0	0	
413	19767.0	20705.0	1	
414	13576.0	13452.0	2	
415	15994.0	22033.0	0	
416	11045.0	21317.0	4	
417	13852.0	9985.0	2	
418	6856.0	17184.0	4	
419	19205.0	10520.0	2	
420	7499.0	8553.0	4	
421	10371.0	21227.0	3	
422	15899.0	29125.0	4	
423	1970.0	25175.0	0	
424	11990.0	18263.0	1	
425	7775.0	21036.0	1	
426	6165.0	13347.0	0	
427	13086.0	11482.0	0	
428	9168.0	24151.0	4	
429	15258.0	7316.0	0	
430	16155.0	5554.0	4	
431	14027.0	28490.0	3	
432	9827.0	16653.0	1	
433	11180.0	24795.0	0	
434	20307.0	16064.0	2	
